enquiry_id,customer_id,received_at,channel,market,Raw_Message,product_sku,order_id_quoted
ENQ-0141,CUS-0771,2026-08-15 00:00,Email,ID,Pembalutnya bebas klorin nggak? Kulit saya sensitif.,,
ENQ-0161,CUS-0696,2026-08-15 00:00,Email,ID,tolong dong,SKU-DIA-M-38,
ENQ-0285,CUS-0743,2026-08-15 00:00,Instagram DM,ID,"Halo kak, mau tanya pesanan ORD-01923 sudah sampai mana ya?",SKU-PAD-NGT-10,ORD-01923
ENQ-0309,CUS-0060,2026-08-15 00:00,Email,ID,Beli offline di mana ya? Apotek terdekat ada nggak?,SKU-PAD-DAY-10,
ENQ-0315,CUS-0159,2026-08-15 00:00,Website form,MY,"Hi, can I check where my order ORD-00421 is? Ordered last week.",,ORD-00421
ENQ-0363,CUS-0514,2026-08-15 00:00,Marketplace Q&A,MY,Can I change my subscription to every 6 weeks instead of monthly?,,
ENQ-0434,CUS-0756,2026-08-15 00:00,Email,MY,Boleh beli kat mana ya selain online?,SKU-DIA-NB-40,
ENQ-0447,CUS-0291,2026-08-15 00:00,Instagram DM,SG,我家宝宝七公斤，应该买 S 码还是 M 码？,SKU-DIA-NB-40,
ENQ-0466,CUS-0456,2026-08-15 00:00,WhatsApp,SG,Can I flush the liners? And how should I store an opened pack?,,
ENQ-0467,CUS-0039,2026-08-15 00:00,Email,SG,你好，请问我的订单 现在到哪里了？,,
ENQ-0469,CUS-0111,2026-08-15 00:00,Instagram DM,SG,?,,
ENQ-0526,CUS-0119,2026-08-15 00:00,WhatsApp,SG,Can I flush the liners? And how should I store an opened pack?,,
ENQ-0674,CUS-0073,2026-08-15 00:00,WhatsApp,ID,Bisa ubah langganan jadi tiap 6 minggu nggak?,,
ENQ-0682,CUS-0190,2026-08-15 00:00,Instagram DM,MY,"Order saya sepatutnya sampai Isnin, sampai sekarang takde.",SKU-PNT-LGT-14,
ENQ-0691,CUS-0743,2026-08-15 00:00,Marketplace Q&A,ID,Beli offline di mana ya? Apotek terdekat ada nggak?,,
ENQ-0735,CUS-0190,2026-08-15 00:00,Marketplace Q&A,MY,salam,,
ENQ-0858,CUS-0530,2026-08-15 00:00,WhatsApp,MY,arrived with the box crushed and two packs torn.,SKU-WIP-80,
ENQ-0012,CUS-0542,2026-08-16 00:00,Marketplace Q&A,MY,Boleh beli kat mana ya selain online?,SKU-DIA-NB-40,
ENQ-0048,CUS-0176,2026-08-16 00:00,WhatsApp,ID,"ORD-00459 datang kardusnya penyok, dua bungkus sobek.",,ORD-00459
ENQ-0057,CUS-0467,2026-08-16 00:00,WhatsApp,SG,"I want return, never open one. How to refund ah?",,
ENQ-0163,CUS-0638,2026-08-16 00:00,Marketplace Q&A,MY,"Nak tanya pasal order ORD-01643, still tak update lagi.",,ORD-01643
ENQ-0170,CUS-0274,2026-08-16 00:00,Email,ID,Bisa ubah langganan jadi tiap 6 minggu nggak?,,
ENQ-0172,CUS-0767,2026-08-16 00:00,Instagram DM,MY,Berapa kerap perlu tukar pad malam? Boleh pakai 8 jam?,SKU-WIP-80,
ENQ-0223,CUS-0715,2026-08-16 00:00,Email,SG,can help anot,,
ENQ-0253,CUS-0518,2026-08-16 00:00,Marketplace Q&A,SG,I want to pause my subscription for two months. How?,,
ENQ-0269,CUS-0082,2026-08-16 00:00,WhatsApp,ID,"ORD-00215 datang kardusnya penyok, dua bungkus sobek.",,ORD-00215
ENQ-0291,CUS-0276,2026-08-16 00:00,Instagram DM,MY,My newborn's skin is blistered from your diapers. This is not okay.,,
ENQ-0321,CUS-0301,2026-08-16 00:00,Email,MY,"Kotak luar ORD-00783 basah, pad di dalam dah rosak.",,ORD-00783
ENQ-0336,CUS-0741,2026-08-16 00:00,Email,MY,Any update on? It still says preparing.,,
ENQ-0352,CUS-0372,2026-08-16 00:00,Instagram DM,MY,Do you sell in Guardian? I cannot find it in store.,,
ENQ-0364,CUS-0412,2026-08-16 00:00,Email,SG,Where can I buy this offline? Any pharmacy near Orchard?,SKU-PAD-DAY-10,
ENQ-0375,CUS-0064,2026-08-16 00:00,WhatsApp,SG,The outer carton of was wet and the pads inside are damaged.,SKU-DIA-M-38,
ENQ-0384,CUS-0237,2026-08-16 00:00,Email,ID,Kok belum ada update ya? Udah seminggu lebih nih.,SKU-PAD-NGT-10,
ENQ-0401,CUS-0431,2026-08-16 00:00,Email,ID,"Halo kak, mau tanya pesanan ORD-01102 sudah sampai mana ya?",,ORD-01102
ENQ-0405,CUS-0771,2026-08-16 00:00,Email,ID,"Saya mau retur, kemasannya masih tersegel. Bisa refund?",,
ENQ-0476,CUS-0676,2026-08-16 00:00,Instagram DM,SG,hello?,SKU-PAD-NGT-10,
ENQ-0544,CUS-0023,2026-08-16 00:00,Email,MY,Liner ni boleh buang dalam tandas tak? Cara simpan macam mana?,SKU-WIP-80,
ENQ-0581,CUS-0277,2026-08-16 00:00,Instagram DM,ID,Beli offline di mana ya? Apotek terdekat ada nggak?,,
ENQ-0588,CUS-0047,2026-08-16 00:00,Instagram DM,MY,"Order saya ORD-00131 sepatutnya sampai Isnin, sampai sekarang takde.",,ORD-00131
ENQ-0685,CUS-0473,2026-08-16 00:00,WhatsApp,SG,My order ORD-01218 is already 6 days late. When is it coming?,,ORD-01218
ENQ-0706,CUS-0070,2026-08-16 00:00,Instagram DM,ID,"Tolong refund ORD-00191 ya, saya salah pesan ukuran.",SKU-DIA-M-38,ORD-00191
ENQ-0729,CUS-0192,2026-08-16 00:00,WhatsApp,SG,护垫可以直接冲马桶吗？开封后要怎么保存？,,
ENQ-0742,CUS-0451,2026-08-16 00:00,Email,SG,"I want return, never open one. How to refund ah?",SKU-WIP-80,
ENQ-0763,CUS-0028,2026-08-16 00:00,Email,ID,"Halo kak, mau tanya pesanan sudah sampai mana ya?",SKU-PAD-NGT-10,
ENQ-0774,CUS-0182,2026-08-16 00:00,WhatsApp,SG,The outer carton of was wet and the pads inside are damaged.,,
ENQ-0855,CUS-0499,2026-08-16 00:00,Marketplace Q&A,MY,The outer carton of ORD-01282 was wet and the pads inside are damaged.,SKU-PNT-LGT-14,ORD-01282
ENQ-0875,CUS-0285,2026-08-16 00:00,WhatsApp,SG,How often should I change the night pad? Is it okay for 8 hours?,,
ENQ-0879,CUS-0555,2026-08-16 00:00,Marketplace Q&A,SG,I want to pause my subscription for two months. How?,,
ENQ-0028,CUS-0385,2026-08-17 00:00,WhatsApp,ID,Untuk bayi 4 bulan cocok ukuran berapa? Badannya agak gemuk.,,
ENQ-0050,CUS-0755,2026-08-17 00:00,WhatsApp,SG,"Order say 3 days, now one week liao. Cannot like that leh.",SKU-DIA-M-38,
ENQ-0051,CUS-0201,2026-08-17 00:00,Instagram DM,ID,Which diaper size for a 4 month old? He is quite chubby.,,
ENQ-0084,CUS-0033,2026-08-17 00:00,WhatsApp,SG,"Eh hi, my order how ah? Order already so long liao.",SKU-WIP-80,
ENQ-0109,CUS-0748,2026-08-17 00:00,Instagram DM,ID,"ORD-01937 datang kardusnya penyok, dua bungkus sobek.",SKU-WIP-80,ORD-01937
ENQ-0137,CUS-0660,2026-08-17 00:00,Marketplace Q&A,SG,"Hi, can I check where my order is? Ordered last week.",SKU-DIA-M-38,
ENQ-0239,CUS-0601,2026-08-17 00:00,Website form,SG,请问屈臣氏有卖吗？我在店里找不到。,,
ENQ-0245,CUS-0497,2026-08-17 00:00,Instagram DM,ID,"Halo kak, mau tanya pesanan sudah sampai mana ya?",SKU-PAD-NGT-10,
ENQ-0249,CUS-0518,2026-08-17 00:00,Marketplace Q&A,SG,My order is already 6 days late. When is it coming?,,
ENQ-0302,CUS-0204,2026-08-17 00:00,Instagram DM,MY,Boleh beli kat mana ya selain online?,,
ENQ-0322,CUS-0122,2026-08-17 00:00,Website form,ID,Kok belum ada update ya? Udah seminggu lebih nih.,,
ENQ-0325,CUS-0473,2026-08-17 00:00,Instagram DM,SG,"Hi, can I check where my order is? Ordered last week.",SKU-DIA-M-38,
ENQ-0355,CUS-0602,2026-08-17 00:00,Marketplace Q&A,MY,ORD-01558 的外箱是湿的，里面的卫生巾都受损了。,,ORD-01558
ENQ-0357,CUS-0607,2026-08-17 00:00,WhatsApp,SG,"come already box all squash, inside two pack tear.",,
ENQ-0378,CUS-0507,2026-08-17 00:00,Instagram DM,ID,Untuk bayi 4 bulan cocok ukuran berapa? Badannya agak gemuk.,SKU-DIA-M-38,
ENQ-0400,CUS-0201,2026-08-17 00:00,WhatsApp,ID,Any update on? It still says preparing.,SKU-WIP-80,
ENQ-0436,CUS-0286,2026-08-17 00:00,WhatsApp,ID,How often should I change the night pad? Is it okay for 8 hours?,,
ENQ-0438,CUS-0213,2026-08-17 00:00,WhatsApp,MY,salam,SKU-PAD-DAY-10,
ENQ-0470,CUS-0527,2026-08-17 00:00,Email,SG,The outer carton of was wet and the pads inside are damaged.,,
ENQ-0524,CUS-0054,2026-08-17 00:00,Marketplace Q&A,ID,halo,,
ENQ-0568,CUS-0288,2026-08-17 00:00,WhatsApp,MY,护垫可以直接冲马桶吗？开封后要怎么保存？,,
ENQ-0570,CUS-0673,2026-08-17 00:00,WhatsApp,MY,"Baby saya 7kg, patut ambil saiz S atau M?",SKU-DIA-NB-40,
ENQ-0641,CUS-0080,2026-08-17 00:00,Email,MY,"Nak tanya pasal order ORD-00213, still tak update lagi.",SKU-PAD-DAY-10,ORD-00213
ENQ-0697,CUS-0582,2026-08-17 00:00,Email,ID,"Bayi saya 7kg, sebaiknya ambil ukuran S atau M ya?",,
ENQ-0713,CUS-0317,2026-08-17 00:00,Email,ID,Untuk bayi 4 bulan cocok ukuran berapa? Badannya agak gemuk.,,
ENQ-0736,CUS-0351,2026-08-17 00:00,Email,MY,Do you sell in Guardian? I cannot find it in store.,,
ENQ-0750,CUS-0247,2026-08-17 00:00,Email,ID,"Halo kak, mau tanya pesanan sudah sampai mana ya?",,
ENQ-0830,CUS-0141,2026-08-17 00:00,Instagram DM,MY,How often should I change the night pad? Is it okay for 8 hours?,SKU-DIA-M-38,
ENQ-0857,CUS-0223,2026-08-17 00:00,Instagram DM,MY,"My baby is 7kg, should I get size S or M?",,
ENQ-0866,CUS-0319,2026-08-17 00:00,Instagram DM,MY,Baby 4 bulan sesuai saiz apa ya? Dia agak berisi.,,
ENQ-0022,CUS-0505,2026-08-18 00:00,Marketplace Q&A,ID,halo,SKU-DIA-NB-40,
ENQ-0034,CUS-0038,2026-08-18 00:00,Email,ID,The outer carton of was wet and the pads inside are damaged.,,
ENQ-0046,CUS-0572,2026-08-18 00:00,WhatsApp,MY,"Kotak luar basah, pad di dalam dah rosak.",SKU-DIA-M-38,
ENQ-0069,CUS-0593,2026-08-18 00:00,WhatsApp,MY,Can I change my subscription to every 6 weeks instead of monthly?,SKU-DIA-NB-40,
ENQ-0077,CUS-0732,2026-08-18 00:00,WhatsApp,ID,"harusnya sampai Senin, sampai sekarang belum ada kabar.",,
ENQ-0100,CUS-0528,2026-08-18 00:00,Marketplace Q&A,SG,How often should I change the night pad? Is it okay for 8 hours?,,
ENQ-0139,CUS-0088,2026-08-18 00:00,Email,ID,"harusnya sampai Senin, sampai sekarang belum ada kabar.",,
ENQ-0149,CUS-0325,2026-08-18 00:00,WhatsApp,SG,请帮我退款，我订错尺码了。,SKU-WIP-80,
ENQ-0168,CUS-0089,2026-08-18 00:00,Email,ID,Kok ORD-00232 belum ada update ya? Udah seminggu lebih nih.,,ORD-00232
ENQ-0204,CUS-0718,2026-08-18 00:00,Marketplace Q&A,SG,The liner can flush down toilet or cannot?,,
ENQ-0208,CUS-0482,2026-08-18 00:00,Marketplace Q&A,MY,Ada jual kat Watsons tak? Saya cari kat kedai tak jumpa.,,
ENQ-0283,CUS-0405,2026-08-18 00:00,Website form,SG,Where can I buy this offline? Any pharmacy near Orchard?,,
ENQ-0284,CUS-0504,2026-08-18 00:00,Email,SG,urgent please,SKU-PAD-DAY-10,
ENQ-0287,CUS-0191,2026-08-18 00:00,Website form,SG,ORD-00496 arrived with the box crushed and two packs torn.,,ORD-00496
ENQ-0289,CUS-0166,2026-08-18 00:00,WhatsApp,MY,"Nak pause langganan saya dua bulan, macam mana ya?",,
ENQ-0300,CUS-0371,2026-08-18 00:00,Instagram DM,ID,mohon dibantu,SKU-WIP-80,
ENQ-0342,CUS-0191,2026-08-18 00:00,Email,SG,"I want to return ORD-00496, the pack is unopened. How do I get a refund?",,ORD-00496
ENQ-0350,CUS-0082,2026-08-18 00:00,Website form,ID,"Bayi saya 7kg, sebaiknya ambil ukuran S atau M ya?",,
ENQ-0354,CUS-0619,2026-08-18 00:00,Marketplace Q&A,ID,"Saya mau retur ORD-01597, kemasannya masih tersegel. Bisa refund?",SKU-DIA-M-38,ORD-01597
ENQ-0365,CUS-0572,2026-08-18 00:00,Email,MY,Boleh tukar langganan jadi setiap 6 minggu tak?,SKU-PAD-NGT-10,
ENQ-0380,CUS-0768,2026-08-18 00:00,Instagram DM,SG,"Eh hi, my order how ah? Order already so long liao.",SKU-WIP-80,
ENQ-0403,CUS-0529,2026-08-18 00:00,WhatsApp,ID,"ORD-01361 harusnya sampai Senin, sampai sekarang belum ada kabar.",,ORD-01361
ENQ-0432,CUS-0790,2026-08-18 00:00,Website form,MY,hi,SKU-PAD-NGT-10,
ENQ-0501,CUS-0479,2026-08-18 00:00,Marketplace Q&A,MY,tolong,,
ENQ-0520,CUS-0309,2026-08-18 00:00,WhatsApp,MY,"Kotak luar basah, pad di dalam dah rosak.",SKU-PAD-NGT-10,
ENQ-0547,CUS-0683,2026-08-18 00:00,WhatsApp,MY,Can I change my subscription to every 6 weeks instead of monthly?,,
ENQ-0548,CUS-0215,2026-08-18 00:00,WhatsApp,ID,What material is the top sheet? Any fragrance added?,SKU-PAD-NGT-10,
ENQ-0605,CUS-0321,2026-08-18 00:00,Email,MY,"Nak pause langganan saya dua bulan, macam mana ya?",,
ENQ-0628,CUS-0115,2026-08-18 00:00,Website form,SG,?,,
ENQ-0658,CUS-0638,2026-08-18 00:00,Instagram DM,MY,"Saya nak pulangkan, pek masih belum dibuka. Boleh refund?",SKU-PNT-LGT-14,
ENQ-0660,CUS-0790,2026-08-18 00:00,Instagram DM,MY,How often should I change the night pad? Is it okay for 8 hours?,,
ENQ-0688,CUS-0150,2026-08-18 00:00,Marketplace Q&A,MY,除了网购，还可以在哪里买到？,,
ENQ-0698,CUS-0762,2026-08-18 00:00,Email,SG,Which diaper size for a 4 month old? He is quite chubby.,SKU-DIA-NB-40,
ENQ-0753,CUS-0441,2026-08-18 00:00,WhatsApp,ID,"Mau pause langganan dua bulan, caranya gimana ya?",,
ENQ-0806,CUS-0049,2026-08-18 00:00,WhatsApp,ID,"Kardus luar basah, pembalut di dalamnya rusak.",,
ENQ-0807,CUS-0777,2026-08-18 00:00,WhatsApp,MY,Baby 4 bulan sesuai saiz apa ya? Dia agak berisi.,,
ENQ-0826,CUS-0023,2026-08-18 00:00,WhatsApp,MY,"Salam, boleh semak status pesanan? Dah seminggu tak sampai.",,
ENQ-0877,CUS-0205,2026-08-18 00:00,Marketplace Q&A,SG,"Wah still no movement leh, can check or not?",,
ENQ-0886,CUS-0431,2026-08-18 00:00,WhatsApp,ID,"Pesanan ORD-01102 telat banget, udah lewat seminggu. Kapan sampainya?",,ORD-01102
ENQ-0889,CUS-0007,2026-08-18 00:00,WhatsApp,ID,tolong dong,,
ENQ-0004,CUS-0116,2026-08-19 00:00,Instagram DM,ID,Untuk bayi 4 bulan cocok ukuran berapa? Badannya agak gemuk.,SKU-DIA-NB-40,
ENQ-0062,CUS-0164,2026-08-19 00:00,Marketplace Q&A,ID,"datang kardusnya penyok, dua bungkus sobek.",SKU-DIA-M-38,
ENQ-0078,CUS-0755,2026-08-19 00:00,WhatsApp,SG,"ORD-01950 damn long already still never come, what happen?",,ORD-01950
ENQ-0129,CUS-0162,2026-08-19 00:00,Email,ID,Ada dijual di Guardian nggak? Di toko nggak nemu.,SKU-PAD-DAY-10,
ENQ-0140,CUS-0519,2026-08-19 00:00,Instagram DM,ID,"Kardus luar basah, pembalut di dalamnya rusak.",,
ENQ-0151,CUS-0666,2026-08-19 00:00,WhatsApp,MY,"Kotak luar ORD-01718 basah, pad di dalam dah rosak.",SKU-DIA-M-38,ORD-01718
ENQ-0155,CUS-0418,2026-08-19 00:00,Email,SG,The top layer what material ah? Got add fragrance?,,
ENQ-0162,CUS-0013,2026-08-19 00:00,Email,MY,"Baby saya 7kg, patut ambil saiz S atau M?",SKU-PNT-LGT-14,
ENQ-0176,CUS-0382,2026-08-19 00:00,Instagram DM,MY,"Salam, boleh semak status pesanan ORD-00982? Dah seminggu tak sampai.",SKU-DIA-NB-40,ORD-00982
ENQ-0180,CUS-0312,2026-08-19 00:00,WhatsApp,SG,arrived with the box crushed and two packs torn.,,
ENQ-0191,CUS-0306,2026-08-19 00:00,Instagram DM,ID,Bisa ubah langganan jadi tiap 6 minggu nggak?,,
ENQ-0221,CUS-0698,2026-08-19 00:00,Marketplace Q&A,ID,Pembalutnya bebas klorin nggak? Kulit saya sensitif.,SKU-PAD-NGT-10,
ENQ-0241,CUS-0080,2026-08-19 00:00,Instagram DM,MY,tolong,,
ENQ-0256,CUS-0538,2026-08-19 00:00,WhatsApp,ID,tolong dong,SKU-DIA-M-38,
ENQ-0257,CUS-0723,2026-08-19 00:00,WhatsApp,ID,"Saya mau retur, kemasannya masih tersegel. Bisa refund?",,
ENQ-0277,CUS-0530,2026-08-19 00:00,Email,MY,Can I flush the liners? And how should I store an opened pack?,SKU-PAD-DAY-10,
ENQ-0280,CUS-0488,2026-08-19 00:00,Instagram DM,MY,How often should I change the night pad? Is it okay for 8 hours?,,
ENQ-0296,CUS-0046,2026-08-19 00:00,Instagram DM,ID,"Halo kak, mau tanya pesanan ORD-00129 sudah sampai mana ya?",,ORD-00129
ENQ-0304,CUS-0266,2026-08-19 00:00,WhatsApp,SG,Can I change my subscription to every 6 weeks instead of monthly?,,
ENQ-0411,CUS-0603,2026-08-19 00:00,Email,MY,"Hi, can I check where my order is? Ordered last week.",SKU-DIA-NB-40,
ENQ-0427,CUS-0288,2026-08-19 00:00,Instagram DM,MY,我想暂停订阅两个月，要怎么操作？,SKU-PNT-LGT-14,
ENQ-0475,CUS-0177,2026-08-19 00:00,Email,ID,"Mau pause langganan dua bulan, caranya gimana ya?",SKU-PNT-LGT-14,
ENQ-0507,CUS-0326,2026-08-19 00:00,Instagram DM,ID,Lapisan atasnya bahan apa ya? Ada pewangi tambahan nggak?,,
ENQ-0579,CUS-0001,2026-08-19 00:00,Instagram DM,MY,was supposed to arrive Monday. Still nothing.,SKU-PNT-LGT-14,
ENQ-0613,CUS-0459,2026-08-19 00:00,Instagram DM,ID,How often should I change the night pad? Is it okay for 8 hours?,,
ENQ-0619,CUS-0139,2026-08-19 00:00,Marketplace Q&A,SG,How often should I change the night pad? Is it okay for 8 hours?,,
ENQ-0636,CUS-0450,2026-08-19 00:00,Email,ID,"Halo kak, mau tanya pesanan sudah sampai mana ya?",,
ENQ-0671,CUS-0247,2026-08-19 00:00,Instagram DM,ID,Pembalut malam sebaiknya diganti berapa jam sekali? Aman 8 jam?,SKU-PAD-DAY-10,
ENQ-0677,CUS-0512,2026-08-19 00:00,Email,SG,I got a burning rash after using the night pad. It is still there after 3 days.,SKU-DIA-M-38,
ENQ-0693,CUS-0487,2026-08-19 00:00,Instagram DM,SG,"Eh hi, my order ORD-01253 how ah? Order already so long liao.",,ORD-01253
ENQ-0716,CUS-0597,2026-08-19 00:00,Instagram DM,SG,"My baby is 7kg, should I get size S or M?",SKU-WIP-80,
ENQ-0743,CUS-0164,2026-08-19 00:00,WhatsApp,ID,Pembalutnya bebas klorin nggak? Kulit saya sensitif.,SKU-PAD-DAY-10,
ENQ-0758,CUS-0134,2026-08-19 00:00,Email,SG,"damn long already still never come, what happen?",SKU-PNT-LGT-14,
ENQ-0851,CUS-0588,2026-08-19 00:00,Instagram DM,MY,除了网购，还可以在哪里买到？,,
ENQ-0852,CUS-0684,2026-08-19 00:00,WhatsApp,MY,"I want to return ORD-01770, the pack is unopened. How do I get a refund?",SKU-DIA-NB-40,ORD-01770
ENQ-0878,CUS-0370,2026-08-19 00:00,Email,SG,Got sell at Guardian anot? Cannot find in the shop leh.,,
ENQ-0032,CUS-0697,2026-08-20 00:00,WhatsApp,SG,"My baby 7kg leh, S or M better ah?",,
ENQ-0039,CUS-0542,2026-08-20 00:00,WhatsApp,MY,"sampai dalam keadaan kotak penyek, dua pek koyak.",,
ENQ-0056,CUS-0253,2026-08-20 00:00,Instagram DM,SG,Where can I buy this offline? Any pharmacy near Orchard?,SKU-PAD-DAY-10,
ENQ-0114,CUS-0295,2026-08-20 00:00,Instagram DM,SG,"My baby is 7kg, should I get size S or M?",SKU-WIP-80,
ENQ-0127,CUS-0095,2026-08-20 00:00,Email,ID,Kok belum ada update ya? Udah seminggu lebih nih.,SKU-WIP-80,
ENQ-0152,CUS-0599,2026-08-20 00:00,WhatsApp,MY,Boleh tukar langganan jadi setiap 6 minggu tak?,,
ENQ-0159,CUS-0576,2026-08-20 00:00,Email,MY,"Nak tanya pasal order ORD-01482, still tak update lagi.",SKU-PAD-DAY-10,ORD-01482
ENQ-0231,CUS-0503,2026-08-20 00:00,Website form,MY,"Baby saya 7kg, patut ambil saiz S atau M?",SKU-PNT-LGT-14,
ENQ-0236,CUS-0074,2026-08-20 00:00,WhatsApp,SG,Can I change my subscription to every 6 weeks instead of monthly?,SKU-DIA-NB-40,
ENQ-0316,CUS-0788,2026-08-20 00:00,Website form,ID,Lapisan atasnya bahan apa ya? Ada pewangi tambahan nggak?,SKU-DIA-M-38,
ENQ-0382,CUS-0310,2026-08-20 00:00,Marketplace Q&A,ID,Beli offline di mana ya? Apotek terdekat ada nggak?,,
ENQ-0398,CUS-0231,2026-08-20 00:00,WhatsApp,MY,请帮我退款，我订错尺码了。,SKU-PNT-LGT-14,
ENQ-0446,CUS-0667,2026-08-20 00:00,Email,ID,"harusnya sampai Senin, sampai sekarang belum ada kabar.",,
ENQ-0453,CUS-0031,2026-08-20 00:00,Email,MY,"Nak tanya pasal order ORD-00092, still tak update lagi.",,ORD-00092
ENQ-0511,CUS-0364,2026-08-20 00:00,Instagram DM,MY,"Tolong refund ORD-00938, saya tersalah pesan saiz.",SKU-PAD-NGT-10,ORD-00938
ENQ-0537,CUS-0059,2026-08-20 00:00,WhatsApp,SG,Night pad can wear how long ah? 8 hours okay or not?,SKU-PAD-NGT-10,
ENQ-0580,CUS-0370,2026-08-20 00:00,Marketplace Q&A,SG,"Order ORD-00950 say 3 days, now one week liao. Cannot like that leh.",,ORD-00950
ENQ-0599,CUS-0482,2026-08-20 00:00,WhatsApp,MY,"Tolong refund, saya tersalah pesan saiz.",SKU-WIP-80,
ENQ-0604,CUS-0702,2026-08-20 00:00,Marketplace Q&A,SG,Do you sell in Guardian? I cannot find it in store.,,
ENQ-0612,CUS-0439,2026-08-20 00:00,Marketplace Q&A,MY,Any update on ORD-01129? It still says preparing.,,ORD-01129
ENQ-0643,CUS-0281,2026-08-20 00:00,WhatsApp,ID,"My baby is 7kg, should I get size S or M?",,
ENQ-0654,CUS-0418,2026-08-20 00:00,Website form,SG,Your pad got chlorine anot? My skin quite sensitive one.,,
ENQ-0689,CUS-0359,2026-08-20 00:00,Marketplace Q&A,MY,你好，请问我的订单 现在到哪里了？,SKU-PAD-DAY-10,
ENQ-0709,CUS-0608,2026-08-20 00:00,WhatsApp,ID,"Halo kak, mau tanya pesanan ORD-01569 sudah sampai mana ya?",,ORD-01569
ENQ-0728,CUS-0728,2026-08-20 00:00,WhatsApp,ID,"Pesanan telat banget, udah lewat seminggu. Kapan sampainya?",SKU-WIP-80,
ENQ-0734,CUS-0438,2026-08-20 00:00,WhatsApp,ID,Kok belum ada update ya? Udah seminggu lebih nih.,SKU-DIA-M-38,
ENQ-0776,CUS-0626,2026-08-20 00:00,WhatsApp,ID,Which diaper size for a 4 month old? He is quite chubby.,,
ENQ-0781,CUS-0624,2026-08-20 00:00,WhatsApp,ID,Please refund. I ordered the wrong size.,,
ENQ-0804,CUS-0136,2026-08-20 00:00,Marketplace Q&A,SG,Please refund. I ordered the wrong size.,SKU-PAD-NGT-10,
ENQ-0856,CUS-0794,2026-08-20 00:00,Marketplace Q&A,MY,"I want to return, the pack is unopened. How do I get a refund?",SKU-WIP-80,
ENQ-0885,CUS-0597,2026-08-20 00:00,WhatsApp,SG,"Hi, can I check where my order ORD-01545 is? Ordered last week.",SKU-PAD-NGT-10,ORD-01545
ENQ-0047,CUS-0787,2026-08-21 00:00,Website form,MY,Liner ni boleh buang dalam tandas tak? Cara simpan macam mana?,SKU-DIA-NB-40,
ENQ-0085,CUS-0694,2026-08-21 00:00,Email,SG,Are your pads chlorine free? I have sensitive skin.,SKU-PAD-NGT-10,
ENQ-0090,CUS-0291,2026-08-21 00:00,WhatsApp,SG,订单 已经延迟了六天，什么时候能到？,SKU-PNT-LGT-14,
ENQ-0095,CUS-0726,2026-08-21 00:00,WhatsApp,ID,"Bayi saya 7kg, sebaiknya ambil ukuran S atau M ya?",,
ENQ-0108,CUS-0666,2026-08-21 00:00,Email,MY,"Baby saya 7kg, patut ambil saiz S atau M?",SKU-PNT-LGT-14,
ENQ-0133,CUS-0220,2026-08-21 00:00,WhatsApp,SG,"I want to return ORD-00573, the pack is unopened. How do I get a refund?",SKU-PNT-LGT-14,ORD-00573
ENQ-0195,CUS-0260,2026-08-21 00:00,WhatsApp,SG,Any update on? It still says preparing.,,
ENQ-0200,CUS-0093,2026-08-21 00:00,WhatsApp,ID,"Mau pause langganan dua bulan, caranya gimana ya?",SKU-PAD-NGT-10,
ENQ-0211,CUS-0491,2026-08-21 00:00,WhatsApp,SG,Which diaper size for a 4 month old? He is quite chubby.,,
ENQ-0234,CUS-0418,2026-08-21 00:00,WhatsApp,SG,The liner can flush down toilet or cannot?,SKU-DIA-NB-40,
ENQ-0261,CUS-0337,2026-08-21 00:00,Instagram DM,SG,Please refund. I ordered the wrong size.,SKU-PNT-LGT-14,
ENQ-0311,CUS-0582,2026-08-21 00:00,Email,ID,Kok belum ada update ya? Udah seminggu lebih nih.,SKU-PAD-NGT-10,
ENQ-0326,CUS-0175,2026-08-21 00:00,Instagram DM,SG,My order is already 6 days late. When is it coming?,SKU-WIP-80,
ENQ-0402,CUS-0740,2026-08-21 00:00,Marketplace Q&A,ID,"Hi, can I check where my order is? Ordered last week.",,
ENQ-0406,CUS-0573,2026-08-21 00:00,WhatsApp,SG,The outer carton of was wet and the pads inside are damaged.,SKU-WIP-80,
ENQ-0415,CUS-0562,2026-08-21 00:00,Email,SG,4 month old baby which size good? He quite big size one.,,
ENQ-0441,CUS-0739,2026-08-21 00:00,Instagram DM,MY,Baby saya ada ruam merah di seluruh kawasan lampin. Tolong balas cepat.,SKU-WIP-80,
ENQ-0445,CUS-0427,2026-08-21 00:00,Website form,ID,Kok belum ada update ya? Udah seminggu lebih nih.,,
ENQ-0449,CUS-0753,2026-08-21 00:00,WhatsApp,MY,ORD-01947 was supposed to arrive Monday. Still nothing.,SKU-DIA-NB-40,ORD-01947
ENQ-0498,CUS-0647,2026-08-21 00:00,Email,ID,"Tolong refund ya, saya salah pesan ukuran.",,
ENQ-0531,CUS-0048,2026-08-21 00:00,Instagram DM,SG,"I want to return, the pack is unopened. How do I get a refund?",,
ENQ-0536,CUS-0052,2026-08-21 00:00,WhatsApp,SG,"My baby is 7kg, should I get size S or M?",,
ENQ-0625,CUS-0213,2026-08-21 00:00,Instagram DM,MY,"Salam, boleh semak status pesanan? Dah seminggu tak sampai.",,
ENQ-0646,CUS-0683,2026-08-21 00:00,WhatsApp,MY,Can I flush the liners? And how should I store an opened pack?,,
