enquiry_id,customer_id,received_at,channel,market,language,topic,sentiment,is_health_issue,contact_seq,order_id,verdict,gate,reason,answer_id,handle_minutes,decided_at
ENQ-0647,CUS-0338,2026-08-07 00:00,WhatsApp,SG,zh,Ingredients,Neutral,False,1,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0665,CUS-0306,2026-08-07 00:00,Instagram DM,ID,id,Delivery delay,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0680,CUS-0589,2026-08-07 00:00,Instagram DM,SG,en,Unclear,Angry,False,2,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0756,CUS-0287,2026-08-07 00:00,WhatsApp,SG,en,Delivery delay,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0759,CUS-0268,2026-08-07 00:00,WhatsApp,SG,sg,Unclear,Angry,False,1,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0786,CUS-0790,2026-08-07 00:00,WhatsApp,MY,en,Ingredients,Neutral,False,1,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0823,CUS-0368,2026-08-07 00:00,Instagram DM,SG,sg,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in sg, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0837,CUS-0301,2026-08-07 00:00,Email,MY,ms,Unclassified,Frustrated,False,1,ORD-00783,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0838,CUS-0338,2026-08-07 00:00,Email,SG,zh,Refund/return,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0843,CUS-0201,2026-08-07 00:00,WhatsApp,ID,en,Ingredients,Neutral,False,2,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0888,CUS-0449,2026-08-07 00:00,Marketplace Q&A,ID,en,Unclear,Neutral,False,2,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0890,CUS-0304,2026-08-07 00:00,Instagram DM,ID,en,Order status,Frustrated,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0892,CUS-0577,2026-08-07 00:00,Email,SG,en,Order status,Neutral,False,1,ORD-01486,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0000,CUS-0660,2026-08-08 00:00,WhatsApp,SG,en,Subscription,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0027,CUS-0519,2026-08-08 00:00,WhatsApp,ID,id,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0068,CUS-0458,2026-08-08 00:00,WhatsApp,SG,en,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0082,CUS-0307,2026-08-08 00:00,WhatsApp,ID,en,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0177,CUS-0283,2026-08-08 00:00,Email,MY,ms,Where to buy,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0201,CUS-0469,2026-08-08 00:00,Marketplace Q&A,SG,sg,Where to buy,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0212,CUS-0098,2026-08-08 00:00,WhatsApp,MY,ms,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0290,CUS-0289,2026-08-08 00:00,WhatsApp,ID,id,Delivery delay,Neutral,False,2,ORD-00758,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-001,1,2026-08-25T14:24:04Z
ENQ-0301,CUS-0346,2026-08-08 00:00,Instagram DM,SG,zh,Refund/return,Angry,False,2,ORD-00890,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0409,CUS-0257,2026-08-08 00:00,Email,SG,zh,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in zh, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0435,CUS-0703,2026-08-08 00:00,Website form,ID,id,Order status,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0452,CUS-0079,2026-08-08 00:00,WhatsApp,MY,zh,Damaged item,Angry,False,1,ORD-00212,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0460,CUS-0683,2026-08-08 00:00,WhatsApp,MY,en,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0461,CUS-0700,2026-08-08 00:00,WhatsApp,SG,zh,Refund/return,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0486,CUS-0429,2026-08-08 00:00,Instagram DM,ID,id,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0512,CUS-0070,2026-08-08 00:00,Instagram DM,ID,id,Delivery delay,Frustrated,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0550,CUS-0327,2026-08-08 00:00,Marketplace Q&A,MY,zh,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in zh, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0554,CUS-0441,2026-08-08 00:00,Marketplace Q&A,ID,id,Ingredients,Neutral,False,1,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0560,CUS-0658,2026-08-08 00:00,WhatsApp,MY,zh,Unclear,Neutral,False,1,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0573,CUS-0034,2026-08-08 00:00,WhatsApp,ID,id,Delivery delay,Neutral,False,2,ORD-00096,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-001,1,2026-08-25T14:24:04Z
ENQ-0614,CUS-0711,2026-08-08 00:00,Email,SG,sg,Delivery delay,Angry,False,1,ORD-01845,AUTO_ANSWER,0-self-serve,"approved answer sent in sg, no human touched it",ANS-001,1,2026-08-25T14:24:04Z
ENQ-0638,CUS-0030,2026-08-08 00:00,Marketplace Q&A,SG,en,Order status,Frustrated,False,2,ORD-00088,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0642,CUS-0796,2026-08-08 00:00,WhatsApp,SG,en,Damaged item,Neutral,False,1,ORD-02057,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0669,CUS-0339,2026-08-08 00:00,WhatsApp,ID,en,Subscription,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0695,CUS-0157,2026-08-08 00:00,Instagram DM,SG,en,Order status,Neutral,False,1,ORD-00416,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0707,CUS-0226,2026-08-08 00:00,WhatsApp,SG,sg,Order status,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0752,CUS-0734,2026-08-08 00:00,Website form,MY,zh,Order status,Angry,False,2,ORD-01904,AUTO_ANSWER,0-self-serve,"approved answer sent in zh, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0765,CUS-0104,2026-08-08 00:00,Email,MY,ms,Damaged item,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0778,CUS-0608,2026-08-08 00:00,Instagram DM,ID,id,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0780,CUS-0027,2026-08-08 00:00,Website form,ID,id,Delivery delay,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0788,CUS-0437,2026-08-08 00:00,WhatsApp,SG,en,Where to buy,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0789,CUS-0193,2026-08-08 00:00,Instagram DM,SG,en,Delivery delay,Frustrated,False,1,ORD-00502,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-001,1,2026-08-25T14:24:04Z
ENQ-0794,CUS-0506,2026-08-08 00:00,WhatsApp,MY,ms,Unclassified,Frustrated,False,2,ORD-01304,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0812,CUS-0084,2026-08-08 00:00,WhatsApp,SG,zh,Sizing,Angry,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in zh, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0813,CUS-0182,2026-08-08 00:00,Marketplace Q&A,SG,en,Where to buy,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0862,CUS-0011,2026-08-08 00:00,Marketplace Q&A,MY,ms,Sizing,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0026,CUS-0332,2026-08-09 00:00,Email,MY,ms,Where to buy,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0042,CUS-0514,2026-08-09 00:00,Instagram DM,MY,en,Order status,Frustrated,False,1,ORD-01323,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0076,CUS-0654,2026-08-09 00:00,Website form,SG,en,Sizing,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0115,CUS-0522,2026-08-09 00:00,WhatsApp,SG,en,Damaged item,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0132,CUS-0420,2026-08-09 00:00,Website form,ID,id,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0190,CUS-0010,2026-08-09 00:00,Email,ID,en,Subscription,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0197,CUS-0718,2026-08-09 00:00,WhatsApp,SG,en,Health complaint,Frustrated,True,2,,ESCALATE,1-safety,customer describes a physical reaction - never auto-answered,,16,2026-08-25T14:24:04Z
ENQ-0292,CUS-0461,2026-08-09 00:00,Marketplace Q&A,SG,sg,Unclassified,Neutral,False,2,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0305,CUS-0101,2026-08-09 00:00,WhatsApp,ID,id,Health complaint,Neutral,True,1,,ESCALATE,1-safety,customer describes a physical reaction - never auto-answered,,16,2026-08-25T14:24:04Z
ENQ-0328,CUS-0060,2026-08-09 00:00,Instagram DM,ID,id,Ingredients,Neutral,False,1,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0362,CUS-0574,2026-08-09 00:00,Email,ID,en,Ingredients,Neutral,False,1,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0376,CUS-0633,2026-08-09 00:00,Marketplace Q&A,SG,en,Product usage,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0412,CUS-0392,2026-08-09 00:00,Email,MY,ms,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0429,CUS-0693,2026-08-09 00:00,Instagram DM,SG,en,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0440,CUS-0091,2026-08-09 00:00,WhatsApp,MY,ms,Damaged item,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0473,CUS-0342,2026-08-09 00:00,Email,ID,id,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0474,CUS-0309,2026-08-09 00:00,Marketplace Q&A,MY,ms,Order status,Frustrated,False,3,ORD-00798,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0480,CUS-0674,2026-08-09 00:00,Website form,ID,id,Where to buy,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0485,CUS-0058,2026-08-09 00:00,WhatsApp,SG,en,Order status,Frustrated,False,1,ORD-00163,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0494,CUS-0008,2026-08-09 00:00,Email,ID,id,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0532,CUS-0628,2026-08-09 00:00,Email,MY,en,Order status,Frustrated,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0601,CUS-0033,2026-08-09 00:00,Email,SG,sg,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in sg, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0656,CUS-0734,2026-08-09 00:00,Marketplace Q&A,MY,zh,Unclear,Neutral,False,3,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0712,CUS-0675,2026-08-09 00:00,WhatsApp,SG,zh,Refund/return,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0785,CUS-0713,2026-08-09 00:00,Marketplace Q&A,ID,id,Subscription,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0854,CUS-0530,2026-08-09 00:00,Website form,MY,en,Product usage,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0869,CUS-0554,2026-08-09 00:00,Email,ID,id,Product usage,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0896,CUS-0568,2026-08-09 00:00,WhatsApp,ID,id,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0017,CUS-0152,2026-08-10 00:00,Marketplace Q&A,ID,id,Sizing,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0040,CUS-0369,2026-08-10 00:00,Email,SG,en,Subscription,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0110,CUS-0272,2026-08-10 00:00,Email,SG,sg,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in sg, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0131,CUS-0585,2026-08-10 00:00,Instagram DM,ID,id,Sizing,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0148,CUS-0049,2026-08-10 00:00,WhatsApp,ID,id,Where to buy,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0171,CUS-0476,2026-08-10 00:00,WhatsApp,ID,id,Subscription,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0210,CUS-0410,2026-08-10 00:00,Website form,SG,en,Damaged item,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0479,CUS-0116,2026-08-10 00:00,WhatsApp,ID,id,Unclear,Neutral,False,3,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0482,CUS-0436,2026-08-10 00:00,Marketplace Q&A,SG,sg,Refund/return,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0500,CUS-0367,2026-08-10 00:00,Marketplace Q&A,SG,en,Order status,Neutral,False,1,ORD-00944,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0540,CUS-0579,2026-08-10 00:00,Marketplace Q&A,ID,id,Unclear,Neutral,False,1,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0595,CUS-0483,2026-08-10 00:00,Instagram DM,MY,ms,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0657,CUS-0092,2026-08-10 00:00,WhatsApp,ID,id,Order status,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0662,CUS-0648,2026-08-10 00:00,WhatsApp,SG,en,Where to buy,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0668,CUS-0268,2026-08-10 00:00,Website form,SG,sg,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in sg, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0718,CUS-0503,2026-08-10 00:00,Email,MY,ms,Order status,Frustrated,False,3,ORD-01294,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0746,CUS-0498,2026-08-10 00:00,Email,ID,id,Delivery delay,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0747,CUS-0557,2026-08-10 00:00,Marketplace Q&A,MY,ms,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0749,CUS-0070,2026-08-10 00:00,WhatsApp,ID,id,Product usage,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0792,CUS-0147,2026-08-10 00:00,Email,ID,id,Sizing,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0795,CUS-0171,2026-08-10 00:00,WhatsApp,ID,id,Order status,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0810,CUS-0174,2026-08-10 00:00,Email,ID,en,Order status,Frustrated,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0849,CUS-0347,2026-08-10 00:00,Email,ID,en,Damaged item,Neutral,False,2,ORD-00891,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-007,6,2026-08-25T14:24:04Z
ENQ-0850,CUS-0568,2026-08-10 00:00,Instagram DM,ID,id,Where to buy,Neutral,False,3,,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0859,CUS-0366,2026-08-10 00:00,Email,ID,id,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0861,CUS-0660,2026-08-10 00:00,WhatsApp,SG,en,Ingredients,Neutral,False,2,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0873,CUS-0300,2026-08-10 00:00,WhatsApp,ID,id,Subscription,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0033,CUS-0209,2026-08-11 00:00,Marketplace Q&A,SG,en,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
ENQ-0079,CUS-0182,2026-08-11 00:00,Email,SG,en,Refund/return,Neutral,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0121,CUS-0351,2026-08-11 00:00,WhatsApp,MY,en,Order status,Frustrated,False,1,ORD-00906,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0135,CUS-0774,2026-08-11 00:00,WhatsApp,SG,en,Ingredients,Neutral,False,1,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0158,CUS-0514,2026-08-11 00:00,Website form,MY,en,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0219,CUS-0296,2026-08-11 00:00,Website form,MY,en,Order status,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0222,CUS-0139,2026-08-11 00:00,WhatsApp,SG,en,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0246,CUS-0755,2026-08-11 00:00,WhatsApp,SG,sg,Refund/return,Neutral,False,1,ORD-01950,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0268,CUS-0333,2026-08-11 00:00,Email,ID,id,Refund/return,Neutral,False,1,ORD-00856,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-006,6,2026-08-25T14:24:04Z
ENQ-0273,CUS-0366,2026-08-11 00:00,Marketplace Q&A,ID,id,Refund/return,Neutral,False,3,ORD-00943,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0339,CUS-0094,2026-08-11 00:00,Email,MY,ms,Delivery delay,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0424,CUS-0661,2026-08-11 00:00,WhatsApp,ID,en,Order status,Frustrated,False,1,ORD-01708,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0437,CUS-0348,2026-08-11 00:00,Instagram DM,SG,en,Order status,Neutral,False,3,ORD-00897,ESCALATE,3-third-strike,contact #3 from this customer this month - the previous answers did not work,,16,2026-08-25T14:24:04Z
ENQ-0450,CUS-0230,2026-08-11 00:00,Marketplace Q&A,ID,en,Order status,Neutral,False,1,ORD-00603,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-000,1,2026-08-25T14:24:04Z
ENQ-0472,CUS-0227,2026-08-11 00:00,Email,SG,sg,Unclassified,Neutral,False,2,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0490,CUS-0159,2026-08-11 00:00,WhatsApp,MY,en,Unclear,Neutral,False,1,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0497,CUS-0417,2026-08-11 00:00,WhatsApp,ID,id,Subscription,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in id, no human touched it",ANS-005,1,2026-08-25T14:24:04Z
ENQ-0502,CUS-0736,2026-08-11 00:00,WhatsApp,SG,en,Unclear,Neutral,False,3,,CLARIFY,2-clarity,no topic could be established from the message,,16,2026-08-25T14:24:04Z
ENQ-0503,CUS-0357,2026-08-11 00:00,Email,SG,en,Where to buy,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-002,1,2026-08-25T14:24:04Z
ENQ-0591,CUS-0436,2026-08-11 00:00,Email,SG,sg,Ingredients,Neutral,False,2,,ASSIST,6-authority,approved answer is drafted but policy requires a human to send,ANS-008,6,2026-08-25T14:24:04Z
ENQ-0617,CUS-0301,2026-08-11 00:00,WhatsApp,MY,ms,Product usage,Neutral,False,2,,AUTO_ANSWER,0-self-serve,"approved answer sent in ms, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0618,CUS-0056,2026-08-11 00:00,WhatsApp,MY,ms,Order status,Frustrated,False,2,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-000,6,2026-08-25T14:24:04Z
ENQ-0626,CUS-0302,2026-08-11 00:00,Instagram DM,MY,ms,Delivery delay,Neutral,False,1,,ASSIST,5-evidence,the reply needs an order reference and none was quoted,ANS-001,6,2026-08-25T14:24:04Z
ENQ-0644,CUS-0242,2026-08-11 00:00,Email,SG,en,Product usage,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-004,1,2026-08-25T14:24:04Z
ENQ-0645,CUS-0730,2026-08-11 00:00,WhatsApp,SG,en,Sizing,Neutral,False,1,,AUTO_ANSWER,0-self-serve,"approved answer sent in en, no human touched it",ANS-003,1,2026-08-25T14:24:04Z
